query_id,rep,e2e_ms
test-free-speech-debate-ldhwbmclg-con02a,0,618.6098
test-free-speech-debate-ldhwbmclg-con02a,1,501.4429
test-free-speech-debate-ldhwbmclg-con02a,2,517.2585
test-free-speech-debate-ldhwbmclg-con03a,0,749.6220
test-free-speech-debate-ldhwbmclg-con03a,1,495.1821
test-free-speech-debate-ldhwbmclg-con03a,2,632.9351
test-free-speech-debate-ldhwbmclg-con01a,0,519.5678
test-free-speech-debate-ldhwbmclg-con01a,1,492.0201
test-free-speech-debate-ldhwbmclg-con01a,2,576.1936
test-free-speech-debate-ldhwprhs-pro02a,0,578.9682
test-free-speech-debate-ldhwprhs-pro02a,1,669.9657
test-free-speech-debate-ldhwprhs-pro02a,2,545.2323
test-free-speech-debate-ldhwprhs-pro01a,0,621.6327
test-free-speech-debate-ldhwprhs-pro01a,1,515.4179
test-free-speech-debate-ldhwprhs-pro01a,2,573.4480
test-free-speech-debate-ldhwprhs-pro03a,0,1423.6694
test-free-speech-debate-ldhwprhs-pro03a,1,525.2507
test-free-speech-debate-ldhwprhs-pro03a,2,579.1052
test-free-speech-debate-ldhwprhs-con02a,0,595.7547
test-free-speech-debate-ldhwprhs-con02a,1,520.1306
test-free-speech-debate-ldhwprhs-con02a,2,623.7194
test-free-speech-debate-ldhwprhs-con03a,0,598.5696
test-free-speech-debate-ldhwprhs-con03a,1,486.7617
test-free-speech-debate-ldhwprhs-con03a,2,578.4135
test-free-speech-debate-ldhwprhs-con01a,0,566.2787
test-free-speech-debate-ldhwprhs-con01a,1,518.5645
test-free-speech-debate-ldhwprhs-con01a,2,578.7621
test-free-speech-debate-radhbsshr-pro02a,0,590.8574
test-free-speech-debate-radhbsshr-pro02a,1,486.4672
test-free-speech-debate-radhbsshr-pro02a,2,624.6871
test-free-speech-debate-radhbsshr-pro01a,0,575.9494
test-free-speech-debate-radhbsshr-pro01a,1,504.6905
test-free-speech-debate-radhbsshr-pro01a,2,589.2635
test-free-speech-debate-radhbsshr-pro03a,0,616.4664
test-free-speech-debate-radhbsshr-pro03a,1,485.8445
test-free-speech-debate-radhbsshr-pro03a,2,575.9432
test-free-speech-debate-radhbsshr-con02a,0,534.5778
test-free-speech-debate-radhbsshr-con02a,1,474.2865
test-free-speech-debate-radhbsshr-con02a,2,564.3118
test-free-speech-debate-radhbsshr-con04a,0,570.8054
test-free-speech-debate-radhbsshr-con04a,1,481.9673
test-free-speech-debate-radhbsshr-con04a,2,525.2796
test-free-speech-debate-radhbsshr-con03a,0,571.1241
test-free-speech-debate-radhbsshr-con03a,1,517.6341
test-free-speech-debate-radhbsshr-con03a,2,539.5130
test-free-speech-debate-radhbsshr-con01a,0,562.1568
test-free-speech-debate-radhbsshr-con01a,1,511.2529
test-free-speech-debate-radhbsshr-con01a,2,554.4685
test-free-speech-debate-fchbjaj-pro02a,0,554.1965
test-free-speech-debate-fchbjaj-pro02a,1,508.2532
test-free-speech-debate-fchbjaj-pro02a,2,573.2550
test-free-speech-debate-fchbjaj-pro01a,0,568.1674
test-free-speech-debate-fchbjaj-pro01a,1,463.8853
test-free-speech-debate-fchbjaj-pro01a,2,541.8505
test-free-speech-debate-fchbjaj-pro03a,0,545.2308
test-free-speech-debate-fchbjaj-pro03a,1,498.8533
test-free-speech-debate-fchbjaj-pro03a,2,550.4289
test-free-speech-debate-fchbjaj-con02a,0,575.1419
test-free-speech-debate-fchbjaj-con02a,1,484.4198
test-free-speech-debate-fchbjaj-con02a,2,526.1870
test-free-speech-debate-fchbjaj-con03a,0,584.8924
test-free-speech-debate-fchbjaj-con03a,1,507.6653
test-free-speech-debate-fchbjaj-con03a,2,577.0512
test-free-speech-debate-fchbjaj-con01a,0,574.7311
test-free-speech-debate-fchbjaj-con01a,1,557.5577
test-free-speech-debate-fchbjaj-con01a,2,546.6524
test-free-speech-debate-nshbcsbawc-pro02a,0,569.9513
test-free-speech-debate-nshbcsbawc-pro02a,1,516.1800
test-free-speech-debate-nshbcsbawc-pro02a,2,528.0884
test-free-speech-debate-nshbcsbawc-pro01a,0,567.6405
test-free-speech-debate-nshbcsbawc-pro01a,1,569.1319
test-free-speech-debate-nshbcsbawc-pro01a,2,530.4175
test-free-speech-debate-nshbcsbawc-pro03a,0,651.4678
test-free-speech-debate-nshbcsbawc-pro03a,1,544.7273
test-free-speech-debate-nshbcsbawc-pro03a,2,565.3675
test-free-speech-debate-nshbcsbawc-pro04a,0,596.0862
test-free-speech-debate-nshbcsbawc-pro04a,1,528.9842
test-free-speech-debate-nshbcsbawc-pro04a,2,539.1216
test-free-speech-debate-nshbcsbawc-con02a,0,971.2232
test-free-speech-debate-nshbcsbawc-con02a,1,547.5088
test-free-speech-debate-nshbcsbawc-con02a,2,559.0690
test-free-speech-debate-nshbcsbawc-con03a,0,564.8975
test-free-speech-debate-nshbcsbawc-con03a,1,547.5530
test-free-speech-debate-nshbcsbawc-con03a,2,570.3836
test-free-speech-debate-nshbcsbawc-con01a,0,668.9797
test-free-speech-debate-nshbcsbawc-con01a,1,510.2647
test-free-speech-debate-nshbcsbawc-con01a,2,569.8533
test-economy-egecegphw-pro02a,0,545.6879
test-economy-egecegphw-pro02a,1,532.9270
test-economy-egecegphw-pro02a,2,548.3999
test-economy-egecegphw-pro01a,0,581.6643
test-economy-egecegphw-pro01a,1,493.1166
test-economy-egecegphw-pro01a,2,644.4790
test-economy-egecegphw-pro03a,0,547.2200
test-economy-egecegphw-pro03a,1,483.2278
test-economy-egecegphw-pro03a,2,518.2016
test-economy-egecegphw-con02a,0,616.0391
test-economy-egecegphw-con02a,1,503.7384
test-economy-egecegphw-con02a,2,597.5202
test-economy-egecegphw-con03a,0,578.2596
test-economy-egecegphw-con03a,1,614.6139
test-economy-egecegphw-con03a,2,546.5123
test-economy-egecegphw-con01a,0,594.0741
test-economy-egecegphw-con01a,1,483.6754
test-economy-egecegphw-con01a,2,526.6986
test-economy-beplcpdffe-pro02a,0,588.3828
test-economy-beplcpdffe-pro02a,1,473.6691
test-economy-beplcpdffe-pro02a,2,573.8496
test-economy-beplcpdffe-pro01a,0,595.1213
test-economy-beplcpdffe-pro01a,1,522.3964
test-economy-beplcpdffe-pro01a,2,588.0092
test-economy-beplcpdffe-pro03a,0,591.7389
test-economy-beplcpdffe-pro03a,1,521.4920
test-economy-beplcpdffe-pro03a,2,544.8515
test-economy-beplcpdffe-pro04a,0,605.2014
test-economy-beplcpdffe-pro04a,1,500.2847
test-economy-beplcpdffe-pro04a,2,566.3099
test-economy-beplcpdffe-con02a,0,593.4315
test-economy-beplcpdffe-con02a,1,471.1306
test-economy-beplcpdffe-con02a,2,541.9026
test-economy-beplcpdffe-con05a,0,588.7445
test-economy-beplcpdffe-con05a,1,542.7555
test-economy-beplcpdffe-con05a,2,567.4242
test-economy-beplcpdffe-con04a,0,549.8361
test-economy-beplcpdffe-con04a,1,725.4097
test-economy-beplcpdffe-con04a,2,604.3495
test-economy-beplcpdffe-con03a,0,567.4589
test-economy-beplcpdffe-con03a,1,716.4547
test-economy-beplcpdffe-con03a,2,599.7861
test-economy-beplcpdffe-con01a,0,564.9044
test-economy-beplcpdffe-con01a,1,480.5732
test-economy-beplcpdffe-con01a,2,588.5341
test-economy-thsptr-pro02a,0,566.9969
test-economy-thsptr-pro02a,1,490.6798
test-economy-thsptr-pro02a,2,541.2523
test-economy-thsptr-pro05a,0,632.9100
test-economy-thsptr-pro05a,1,498.5447
test-economy-thsptr-pro05a,2,570.0673
test-economy-thsptr-pro01a,0,564.3581
test-economy-thsptr-pro01a,1,524.1370
test-economy-thsptr-pro01a,2,570.3889
test-economy-thsptr-pro03a,0,632.4702
test-economy-thsptr-pro03a,1,525.7879
test-economy-thsptr-pro03a,2,547.3471
test-economy-thsptr-pro04a,0,559.5463
test-economy-thsptr-pro04a,1,480.8764
test-economy-thsptr-pro04a,2,547.1196
test-economy-thsptr-con02a,0,594.3963
test-economy-thsptr-con02a,1,475.0909
test-economy-thsptr-con02a,2,552.3876
test-economy-thsptr-con05a,0,561.1027
test-economy-thsptr-con05a,1,524.1633
test-economy-thsptr-con05a,2,526.7910
test-economy-thsptr-con04a,0,551.1855
test-economy-thsptr-con04a,1,507.5249
test-economy-thsptr-con04a,2,599.5130
test-economy-thsptr-con03a,0,613.9479
test-economy-thsptr-con03a,1,576.4654
test-economy-thsptr-con03a,2,553.5341
test-economy-thsptr-con01a,0,1498.5434
test-economy-thsptr-con01a,1,476.9883
test-economy-thsptr-con01a,2,559.0673
test-economy-epiasghbf-pro02a,0,580.3974
test-economy-epiasghbf-pro02a,1,510.3244
test-economy-epiasghbf-pro02a,2,567.5877
test-economy-epiasghbf-pro01a,0,558.3252
test-economy-epiasghbf-pro01a,1,495.6061
test-economy-epiasghbf-pro01a,2,584.5623
test-economy-epiasghbf-pro03a,0,565.8383
test-economy-epiasghbf-pro03a,1,479.0839
test-economy-epiasghbf-pro03a,2,529.3994
test-economy-epiasghbf-con02a,0,544.5854
test-economy-epiasghbf-con02a,1,494.2880
test-economy-epiasghbf-con02a,2,574.6072
test-economy-epiasghbf-con04a,0,561.4136
test-economy-epiasghbf-con04a,1,494.9791
test-economy-epiasghbf-con04a,2,552.2664
test-economy-epiasghbf-con03a,0,622.3725
test-economy-epiasghbf-con03a,1,472.9575
test-economy-epiasghbf-con03a,2,619.1937
test-economy-epiasghbf-con01a,0,579.7568
test-economy-epiasghbf-con01a,1,529.3803
test-economy-epiasghbf-con01a,2,557.3770
test-economy-epegiahsc-pro02a,0,559.2485
test-economy-epegiahsc-pro02a,1,473.3890
test-economy-epegiahsc-pro02a,2,564.7590
test-economy-epegiahsc-pro01a,0,554.6343
test-economy-epegiahsc-pro01a,1,546.4251
test-economy-epegiahsc-pro01a,2,547.7378
test-economy-epegiahsc-pro03a,0,554.7852
test-economy-epegiahsc-pro03a,1,535.1223
test-economy-epegiahsc-pro03a,2,577.6278
test-economy-epegiahsc-con02a,0,583.3507
test-economy-epegiahsc-con02a,1,471.4187
test-economy-epegiahsc-con02a,2,535.7547
test-economy-epegiahsc-con04a,0,692.8698
test-economy-epegiahsc-con04a,1,481.3071
test-economy-epegiahsc-con04a,2,533.5516
test-economy-epegiahsc-con03a,0,576.1900
test-economy-epegiahsc-con03a,1,503.6137
test-economy-epegiahsc-con03a,2,523.5746
test-economy-epegiahsc-con01a,0,577.5813
test-economy-epegiahsc-con01a,1,522.5209
test-economy-epegiahsc-con01a,2,532.0253
test-economy-egiahbwaka-pro02a,0,549.2085
test-economy-egiahbwaka-pro02a,1,503.6188
test-economy-egiahbwaka-pro02a,2,481.7037
test-economy-egiahbwaka-pro01a,0,628.8474
test-economy-egiahbwaka-pro01a,1,483.1342
test-economy-egiahbwaka-pro01a,2,503.8765
test-economy-egiahbwaka-pro03a,0,577.2578
test-economy-egiahbwaka-pro03a,1,550.1340
test-economy-egiahbwaka-pro03a,2,516.7593
test-economy-egiahbwaka-con02a,0,569.6040
test-economy-egiahbwaka-con02a,1,499.1171
test-economy-egiahbwaka-con02a,2,522.4290
test-economy-egiahbwaka-con03a,0,561.6399
test-economy-egiahbwaka-con03a,1,490.2232
test-economy-egiahbwaka-con03a,2,579.7255
test-economy-egiahbwaka-con01a,0,601.1794
test-economy-egiahbwaka-con01a,1,480.8993
test-economy-egiahbwaka-con01a,2,590.2322
test-economy-egppphbcb-pro02a,0,604.3642
test-economy-egppphbcb-pro02a,1,497.1573
test-economy-egppphbcb-pro02a,2,546.0090
test-economy-egppphbcb-pro01a,0,597.0304
test-economy-egppphbcb-pro01a,1,485.8909
test-economy-egppphbcb-pro01a,2,528.0493
test-economy-egppphbcb-pro03a,0,561.9091
test-economy-egppphbcb-pro03a,1,485.3202
test-economy-egppphbcb-pro03a,2,556.8156
test-economy-egppphbcb-pro04a,0,634.0966
test-economy-egppphbcb-pro04a,1,507.7301
test-economy-egppphbcb-pro04a,2,539.6186
test-economy-egppphbcb-con02a,0,647.8453
test-economy-egppphbcb-con02a,1,480.9282
test-economy-egppphbcb-con02a,2,589.5111
test-economy-egppphbcb-con03a,0,591.2817
test-economy-egppphbcb-con03a,1,514.3249
test-economy-egppphbcb-con03a,2,584.3613
test-economy-egppphbcb-con01a,0,555.2156
test-economy-egppphbcb-con01a,1,512.0543
test-economy-egppphbcb-con01a,2,554.2450
test-economy-bhahwbsps-pro02a,0,730.8304
test-economy-bhahwbsps-pro02a,1,533.7126
test-economy-bhahwbsps-pro02a,2,562.9589
test-economy-bhahwbsps-pro01a,0,629.2839
test-economy-bhahwbsps-pro01a,1,466.7822
test-economy-bhahwbsps-pro01a,2,563.1251
test-economy-bhahwbsps-pro03a,0,619.6833
test-economy-bhahwbsps-pro03a,1,495.5620
test-economy-bhahwbsps-pro03a,2,559.7669
test-economy-bhahwbsps-pro04a,0,586.8648
test-economy-bhahwbsps-pro04a,1,521.0501
test-economy-bhahwbsps-pro04a,2,540.0079
test-economy-bhahwbsps-con02a,0,595.2047
test-economy-bhahwbsps-con02a,1,508.2369
test-economy-bhahwbsps-con02a,2,534.1955
test-economy-bhahwbsps-con03a,0,578.3726
test-economy-bhahwbsps-con03a,1,526.3693
test-economy-bhahwbsps-con03a,2,555.3995
test-economy-bhahwbsps-con01a,0,575.6457
test-economy-bhahwbsps-con01a,1,478.9886
test-economy-bhahwbsps-con01a,2,538.2917
test-economy-bepiehbesa-pro02a,0,603.3190
test-economy-bepiehbesa-pro02a,1,493.0508
test-economy-bepiehbesa-pro02a,2,554.8489
test-economy-bepiehbesa-pro01a,0,605.7078
test-economy-bepiehbesa-pro01a,1,488.5529
test-economy-bepiehbesa-pro01a,2,576.2143
test-economy-bepiehbesa-pro03a,0,585.4885
test-economy-bepiehbesa-pro03a,1,492.1514
test-economy-bepiehbesa-pro03a,2,557.0050
test-economy-bepiehbesa-pro04a,0,551.4005
test-economy-bepiehbesa-pro04a,1,536.5249
test-economy-bepiehbesa-pro04a,2,538.5358
test-economy-bepiehbesa-con02a,0,600.8890
test-economy-bepiehbesa-con02a,1,520.6605
test-economy-bepiehbesa-con02a,2,604.9830
test-economy-bepiehbesa-con03a,0,610.7936
test-economy-bepiehbesa-con03a,1,467.9999
test-economy-bepiehbesa-con03a,2,583.8971
test-economy-bepiehbesa-con01a,0,602.0884
test-economy-bepiehbesa-con01a,1,509.2999
test-economy-bepiehbesa-con01a,2,1560.2241
test-economy-thhghwhwift-pro02a,0,617.0272
test-economy-thhghwhwift-pro02a,1,517.9153
test-economy-thhghwhwift-pro02a,2,546.6807
test-economy-thhghwhwift-pro01a,0,555.2477
test-economy-thhghwhwift-pro01a,1,511.1841
test-economy-thhghwhwift-pro01a,2,568.8221
test-economy-thhghwhwift-pro03a,0,539.3465
test-economy-thhghwhwift-pro03a,1,515.6127
test-economy-thhghwhwift-pro03a,2,565.5463
test-economy-thhghwhwift-con02a,0,544.3136
test-economy-thhghwhwift-con02a,1,491.4722
test-economy-thhghwhwift-con02a,2,567.8022
test-economy-thhghwhwift-con03a,0,626.5066
test-economy-thhghwhwift-con03a,1,489.9733
test-economy-thhghwhwift-con03a,2,581.0679
test-economy-thhghwhwift-con01a,0,567.4084
test-economy-thhghwhwift-con01a,1,523.7828
test-economy-thhghwhwift-con01a,2,545.6110
test-economy-fiahwpamu-pro02a,0,595.9107
test-economy-fiahwpamu-pro02a,1,490.8061
test-economy-fiahwpamu-pro02a,2,592.1758
test-economy-fiahwpamu-pro05a,0,569.8351
test-economy-fiahwpamu-pro05a,1,511.9248
test-economy-fiahwpamu-pro05a,2,553.8211
test-economy-fiahwpamu-pro01a,0,617.2348
test-economy-fiahwpamu-pro01a,1,515.8179
test-economy-fiahwpamu-pro01a,2,585.9934
test-economy-fiahwpamu-pro03a,0,716.1045
test-economy-fiahwpamu-pro03a,1,503.1294
test-economy-fiahwpamu-pro03a,2,566.9170
test-economy-fiahwpamu-pro04a,0,600.1875
test-economy-fiahwpamu-pro04a,1,558.7280
test-economy-fiahwpamu-pro04a,2,747.8720
test-economy-fiahwpamu-con02a,0,560.4245
test-economy-fiahwpamu-con02a,1,477.2334
test-economy-fiahwpamu-con02a,2,574.2887
test-economy-fiahwpamu-con03a,0,685.7783
test-economy-fiahwpamu-con03a,1,508.5522
test-economy-fiahwpamu-con03a,2,551.4646
test-economy-fiahwpamu-con01a,0,625.6402
test-economy-fiahwpamu-con01a,1,478.5038
test-economy-fiahwpamu-con01a,2,537.5873
test-economy-eptpghdtre-pro02a,0,600.2209
test-economy-eptpghdtre-pro02a,1,586.5473
test-economy-eptpghdtre-pro02a,2,550.4141
test-economy-eptpghdtre-pro01a,0,667.8659
test-economy-eptpghdtre-pro01a,1,520.9090
test-economy-eptpghdtre-pro01a,2,584.1519
test-economy-eptpghdtre-pro03a,0,642.3584
test-economy-eptpghdtre-pro03a,1,524.6411
test-economy-eptpghdtre-pro03a,2,562.0323
test-economy-eptpghdtre-pro04a,0,569.0153
test-economy-eptpghdtre-pro04a,1,586.8943
test-economy-eptpghdtre-pro04a,2,532.0292
test-economy-eptpghdtre-con02a,0,553.3551
test-economy-eptpghdtre-con02a,1,511.0888
test-economy-eptpghdtre-con02a,2,561.5731
test-economy-eptpghdtre-con03a,0,615.4269
test-economy-eptpghdtre-con03a,1,549.3243
test-economy-eptpghdtre-con03a,2,540.1508
test-economy-eptpghdtre-con01a,0,591.6201
test-economy-eptpghdtre-con01a,1,536.4604
test-economy-eptpghdtre-con01a,2,536.0455
test-economy-epehwmrbals-pro02a,0,569.0261
test-economy-epehwmrbals-pro02a,1,463.5861
test-economy-epehwmrbals-pro02a,2,524.6844
test-economy-epehwmrbals-pro05a,0,628.1377
test-economy-epehwmrbals-pro05a,1,497.9657
test-economy-epehwmrbals-pro05a,2,546.3845
test-economy-epehwmrbals-pro01a,0,633.2237
test-economy-epehwmrbals-pro01a,1,488.0150
test-economy-epehwmrbals-pro01a,2,565.5007
test-economy-epehwmrbals-pro03a,0,574.5393
test-economy-epehwmrbals-pro03a,1,512.2443
test-economy-epehwmrbals-pro03a,2,525.5280
test-economy-epehwmrbals-pro04a,0,523.7292
test-economy-epehwmrbals-pro04a,1,536.7156
test-economy-epehwmrbals-pro04a,2,596.9032
test-economy-epehwmrbals-con02a,0,534.0565
test-economy-epehwmrbals-con02a,1,526.3392
test-economy-epehwmrbals-con02a,2,540.3150
test-economy-epehwmrbals-con04a,0,586.4699
test-economy-epehwmrbals-con04a,1,525.7039
test-economy-epehwmrbals-con04a,2,534.3805
test-economy-epehwmrbals-con03a,0,539.8864
test-economy-epehwmrbals-con03a,1,494.3868
test-economy-epehwmrbals-con03a,2,533.7706
test-economy-epehwmrbals-con01a,0,568.8850
test-economy-epehwmrbals-con01a,1,574.9526
test-economy-epehwmrbals-con01a,2,516.8917
test-economy-beghwbh-pro02a,0,524.2528
test-economy-beghwbh-pro02a,1,553.1636
test-economy-beghwbh-pro02a,2,555.3083
test-economy-beghwbh-pro01a,0,532.4334
test-economy-beghwbh-pro01a,1,487.0729
test-economy-beghwbh-pro01a,2,534.1691
test-economy-beghwbh-pro03a,0,585.2034
test-economy-beghwbh-pro03a,1,534.0368
test-economy-beghwbh-pro03a,2,567.5755
test-economy-beghwbh-con02a,0,567.1138
test-economy-beghwbh-con02a,1,533.3424
test-economy-beghwbh-con02a,2,563.1252
test-economy-beghwbh-con04a,0,547.3638
test-economy-beghwbh-con04a,1,513.1215
test-economy-beghwbh-con04a,2,553.3905
test-economy-beghwbh-con03a,0,574.7342
test-economy-beghwbh-con03a,1,483.2161
test-economy-beghwbh-con03a,2,562.0575
test-economy-beghwbh-con01a,0,556.2430
test-economy-beghwbh-con01a,1,515.5053
test-economy-beghwbh-con01a,2,536.3688
test-economy-bepahbtsnrt-pro02a,0,571.0080
test-economy-bepahbtsnrt-pro02a,1,499.1269
test-economy-bepahbtsnrt-pro02a,2,590.7817
test-economy-bepahbtsnrt-pro01a,0,596.0484
test-economy-bepahbtsnrt-pro01a,1,472.3064
test-economy-bepahbtsnrt-pro01a,2,562.7120
test-economy-bepahbtsnrt-pro03a,0,832.3776
test-economy-bepahbtsnrt-pro03a,1,488.5291
test-economy-bepahbtsnrt-pro03a,2,540.7568
test-economy-bepahbtsnrt-pro04a,0,1720.8497
test-economy-bepahbtsnrt-pro04a,1,523.8991
test-economy-bepahbtsnrt-pro04a,2,526.5248
test-economy-bepahbtsnrt-con02a,0,1607.2966
test-economy-bepahbtsnrt-con02a,1,507.1478
test-economy-bepahbtsnrt-con02a,2,563.6626
test-economy-bepahbtsnrt-con03a,0,582.8245
test-economy-bepahbtsnrt-con03a,1,505.3200
test-economy-bepahbtsnrt-con03a,2,577.5816
test-economy-bepahbtsnrt-con01a,0,893.6951
test-economy-bepahbtsnrt-con01a,1,526.8336
test-economy-bepahbtsnrt-con01a,2,531.6568
test-economy-epsihbdns-pro02a,0,625.5754
test-economy-epsihbdns-pro02a,1,487.3710
test-economy-epsihbdns-pro02a,2,751.4928
test-economy-epsihbdns-pro01a,0,591.8813
test-economy-epsihbdns-pro01a,1,475.3085
test-economy-epsihbdns-pro01a,2,523.6802
test-economy-epsihbdns-pro03a,0,1636.6652
test-economy-epsihbdns-pro03a,1,512.7770
test-economy-epsihbdns-pro03a,2,539.0496
test-economy-epsihbdns-pro04a,0,608.6264
test-economy-epsihbdns-pro04a,1,520.4000
test-economy-epsihbdns-pro04a,2,535.9555
test-economy-epsihbdns-con02a,0,596.7047
test-economy-epsihbdns-con02a,1,605.0733
test-economy-epsihbdns-con02a,2,537.1517
test-economy-epsihbdns-con04a,0,615.4789
test-economy-epsihbdns-con04a,1,480.6089
test-economy-epsihbdns-con04a,2,560.4303
test-economy-epsihbdns-con03a,0,592.9238
test-economy-epsihbdns-con03a,1,501.8064
test-economy-epsihbdns-con03a,2,556.0345
test-economy-epsihbdns-con01a,0,566.9811
test-economy-epsihbdns-con01a,1,537.3478
test-economy-epsihbdns-con01a,2,546.2474
test-economy-bepighbdb-pro02a,0,564.5291
test-economy-bepighbdb-pro02a,1,498.9591
test-economy-bepighbdb-pro02a,2,596.2729
test-economy-bepighbdb-pro01a,0,665.3126
test-economy-bepighbdb-pro01a,1,502.5878
test-economy-bepighbdb-pro01a,2,551.4355
test-economy-bepighbdb-pro03a,0,606.8593
test-economy-bepighbdb-pro03a,1,495.9896
test-economy-bepighbdb-pro03a,2,582.8439
test-economy-bepighbdb-con02a,0,560.8424
test-economy-bepighbdb-con02a,1,481.8594
test-economy-bepighbdb-con02a,2,552.0023
test-economy-bepighbdb-con04a,0,594.6815
test-economy-bepighbdb-con04a,1,472.5614
test-economy-bepighbdb-con04a,2,598.6598
test-economy-bepighbdb-con03a,0,558.0234
test-economy-bepighbdb-con03a,1,487.0981
test-economy-bepighbdb-con03a,2,560.8201
test-economy-bepighbdb-con01a,0,577.2774
test-economy-bepighbdb-con01a,1,456.1552
test-economy-bepighbdb-con01a,2,541.5974
test-international-gmehbisrip1b-pro02a,0,568.7745
test-international-gmehbisrip1b-pro02a,1,495.2324
test-international-gmehbisrip1b-pro02a,2,572.7654
test-international-gmehbisrip1b-pro01a,0,1588.6859
test-international-gmehbisrip1b-pro01a,1,542.1165
test-international-gmehbisrip1b-pro01a,2,536.1831
test-international-gmehbisrip1b-pro03a,0,572.3016
test-international-gmehbisrip1b-pro03a,1,481.6542
test-international-gmehbisrip1b-pro03a,2,558.8592
test-international-gmehbisrip1b-con02a,0,559.2880
test-international-gmehbisrip1b-con02a,1,492.9127
test-international-gmehbisrip1b-con02a,2,526.2196
test-international-gmehbisrip1b-con03a,0,559.5846
test-international-gmehbisrip1b-con03a,1,463.0656
test-international-gmehbisrip1b-con03a,2,538.7730
test-international-gmehbisrip1b-con01a,0,567.3299
test-international-gmehbisrip1b-con01a,1,499.8709
test-international-gmehbisrip1b-con01a,2,590.1817
test-international-miasimyhw-pro02a,0,573.9210
test-international-miasimyhw-pro02a,1,492.6464
test-international-miasimyhw-pro02a,2,516.4613
